"pidlink","w5_rt","w4_rt","w5_tp","w4_tp","w5_age","more_rt","less_rt","less_tp","more_tp","emp","unemp","ret","sing","marr","sep","gender","edu"
8110001,5,5,5,5,55,0,0,0,0,0,0,0,0,1,0,0,6
8110002,5,5,5,5,52,0,0,0,0,1,0,0,0,1,0,1,6
8120001,5,5,5,5,57,0,0,0,0,0,0,0,0,1,0,0,6
8120002,1,1,5,5,54,0,0,0,0,0,0,0,0,1,0,1,6
8120004,3,2,3,5,26,0,1,1,0,0,0,0,0,0,0,0,9
8130001,5,5,1,1,49,0,0,0,0,0,0,0,0,1,0,0,6
8130002,4,1,5,5,49,0,1,0,0,0,0,0,0,1,0,1,6
8130004,4,4,4,2,25,0,0,0,1,0,0,0,0,0,0,1,6
8140001,5,1,5,1,62,0,1,0,1,0,0,0,0,1,0,0,6
8140002,5,5,5,1,51,0,0,0,1,0,0,0,0,1,0,1,6
8140003,4,3,5,5,38,0,1,0,0,0,0,0,0,1,0,0,9
8144201,5,5,5,5,34,0,0,0,0,0,0,0,0,1,0,0,9
8150002,5,5,5,2,54,0,0,0,1,0,0,0,0,0,0,1,6
8150003,5,4,5,2,38,0,1,0,1,0,0,0,0,1,0,1,6
8150004,5,5,5,5,34,0,0,0,0,0,0,0,0,1,0,1,9
8150005,5,5,5,4,28,0,0,0,1,0,0,0,0,0,0,1,12
8150006,5,5,5,5,24,0,0,0,0,1,0,0,0,0,1,0,12
8150007,5,5,5,5,23,0,0,0,0,1,0,0,0,0,0,1,9
8153101,3,4,5,2,43,1,0,0,1,0,0,0,0,1,0,0,9
8153201,5,5,5,4,37,0,0,0,1,0,0,0,0,1,0,0,6
8160002,1,4,5,5,46,1,0,0,0,0,0,0,0,1,0,0,6
8170004,4,4,5,3,32,0,0,0,1,0,0,0,0,1,0,0,6
8170005,2,1,4,4,43,0,1,0,0,0,0,0,0,1,0,0,12
8170006,1,5,5,5,33,1,0,0,0,0,0,0,0,1,0,1,9
8190003,5,5,5,5,40,0,0,0,0,0,0,0,0,1,0,1,6
8190004,5,5,5,5,46,0,0,0,0,0,0,0,0,1,0,0,6
8190005,5,5,5,4,22,0,0,0,1,1,0,0,0,0,0,0,9
8200002,5,5,5,5,53,0,0,0,0,0,0,0,0,1,0,1,6
8204101,4,5,5,5,33,1,0,0,0,0,0,0,0,1,0,0,9
8220001,4,5,5,5,49,1,0,0,0,0,0,0,0,1,0,0,9
8220002,1,2,4,5,48,1,0,1,0,0,0,0,0,1,0,1,9
8220003,5,5,2,2,29,0,0,0,0,1,0,0,0,0,0,0,12
8230001,0,5,5,5,72,1,0,0,0,0,0,0,0,0,0,0,6
8230003,5,3,5,5,37,0,1,0,0,0,0,0,0,1,0,0,6
8234102,4,5,2,5,39,1,0,1,0,0,0,0,0,1,0,1,12
8240001,5,5,5,5,72,0,0,0,0,0,0,1,0,1,0,0,6
8240002,5,5,5,5,64,0,0,0,0,0,0,1,0,1,0,1,6
8240005,1,5,5,5,37,1,0,0,0,0,0,0,0,1,0,0,6
8240007,5,4,5,5,35,0,1,0,0,0,0,0,0,1,0,1,12
8243101,5,5,4,5,39,0,0,1,0,0,0,0,0,1,0,0,12
8244101,3,1,2,4,34,0,1,1,0,0,0,0,0,1,0,0,12
8250002,5,1,5,5,42,0,1,0,0,0,0,0,0,1,0,1,6
8250003,1,3,5,2,43,1,0,0,1,0,0,0,0,1,0,0,6
8270001,2,4,5,4,64,1,0,0,1,0,0,0,0,1,0,0,6
8270002,5,4,5,4,56,0,1,0,1,0,0,0,0,1,0,1,6
8270006,5,5,5,2,29,0,0,0,1,0,0,0,0,1,0,0,12
8270007,4,5,4,5,26,1,0,1,0,0,0,0,0,0,0,1,12
8274104,4,4,5,5,26,0,0,0,0,0,0,0,0,1,0,1,12
8280001,4,5,5,5,50,1,0,0,0,0,0,0,0,1,0,0,6
8280002,4,5,4,5,44,1,0,1,0,0,0,0,0,1,0,1,6
8290001,5,5,3,1,64,0,0,0,1,0,0,0,0,1,0,0,12
8290002,5,4,5,2,60,0,1,0,1,1,0,0,0,1,0,1,9
8290004,5,5,5,5,39,0,0,0,0,0,0,0,0,1,0,1,9
8290006,1,1,5,5,33,0,0,0,0,0,0,0,0,1,0,0,12
8290008,3,4,5,5,26,1,0,0,0,0,0,0,0,0,0,1,12
8290009,5,4,3,2,24,0,1,0,1,0,0,0,0,0,0,0,12
8293101,5,4,5,5,47,0,1,0,0,0,0,0,0,1,0,0,16
8294101,4,5,5,5,43,1,0,0,0,0,0,0,0,1,0,0,9
8294202,1,1,5,5,35,0,0,0,0,0,0,0,0,1,0,1,12
8300001,4,4,5,5,63,0,0,0,0,0,0,0,0,1,0,0,6
8300003,4,4,5,5,38,0,0,0,0,1,0,0,0,1,0,1,12
8300004,2,1,5,4,35,0,1,0,1,0,0,0,0,1,0,0,12
8300005,1,5,4,5,34,1,0,1,0,0,0,0,0,1,0,0,12
8300006,5,4,4,3,51,0,1,0,1,0,0,0,0,1,0,1,6
8303101,1,3,2,3,43,1,0,1,0,0,0,0,0,1,0,0,12
8304202,3,4,4,4,28,1,0,0,0,0,0,0,0,1,0,1,9
9010001,2,1,5,2,66,0,1,0,1,0,0,0,0,1,0,0,6
9010002,1,1,2,5,63,0,0,1,0,0,0,0,0,1,0,1,6
9020003,1,5,5,5,42,1,0,0,0,0,0,0,0,1,0,0,6
9020004,1,5,5,2,39,1,0,0,1,0,0,0,0,0,0,1,9
9020006,5,5,5,5,29,0,0,0,0,0,0,0,0,0,0,0,6
9024102,5,5,5,5,36,0,0,0,0,0,0,0,0,1,0,1,6
9030002,3,1,4,4,44,0,1,0,0,0,0,0,0,1,0,0,12
9033102,5,1,5,4,44,0,1,0,1,0,0,0,0,1,0,1,6
9040002,5,5,5,5,61,0,0,0,0,0,0,0,0,0,0,1,9
9040003,5,5,5,5,29,0,0,0,0,0,0,0,0,0,0,0,9
9040004,5,5,5,5,27,0,0,0,0,0,0,0,0,0,0,0,6
9050001,5,5,5,5,80,0,0,0,0,1,0,0,0,1,0,0,6
9050002,0,5,5,5,76,1,0,0,0,0,0,0,0,1,0,1,6
9050003,1,5,5,5,41,1,0,0,0,0,0,0,0,1,0,1,6
9050004,3,3,5,5,38,0,0,0,0,0,0,0,0,1,0,1,9
9050005,5,5,5,5,35,0,0,0,0,0,0,0,0,1,0,1,6
9050006,5,5,5,5,32,0,0,0,0,0,0,0,0,1,0,0,9
9050008,4,5,2,5,29,1,0,1,0,0,0,0,0,1,0,1,12
9053101,1,5,5,5,39,1,0,0,0,0,0,0,0,1,0,0,9
9054101,4,5,5,4,39,1,0,0,1,0,0,0,0,1,0,0,6
9054201,1,5,1,5,38,1,0,1,0,0,0,0,0,1,0,0,12
9060001,3,4,5,3,55,1,0,0,1,0,0,0,1,0,0,1,6
9064101,4,2,4,4,43,0,1,0,0,0,0,0,0,1,0,0,12
9070001,5,5,5,5,59,0,0,0,0,0,0,0,0,1,0,0,6
9070002,4,5,5,5,52,1,0,0,0,0,0,0,0,1,0,1,6
9070010,5,2,5,5,38,0,1,0,0,0,0,0,0,1,0,0,12
9074102,4,4,4,5,26,0,0,1,0,0,0,0,0,1,0,1,12
9080006,5,4,5,4,26,0,1,0,1,0,0,0,0,0,0,1,12
9080007,4,5,4,5,23,1,0,1,0,0,0,0,0,0,0,1,15
9090001,5,5,5,5,52,0,0,0,0,0,0,0,0,1,0,0,9
9110002,5,1,5,5,46,0,1,0,0,0,0,0,1,0,0,1,12
9110003,5,3,4,5,24,0,1,1,0,1,0,0,0,0,0,0,15
9110006,5,5,5,5,30,0,0,0,0,0,0,0,0,0,0,0,12
9110008,5,5,5,5,55,0,0,0,0,0,0,0,0,1,0,1,9
9120003,3,1,5,5,24,0,1,0,0,1,0,0,0,0,0,1,16
9120005,5,1,5,5,44,0,1,0,0,0,0,0,0,1,0,0,9
9120006,5,1,5,5,40,0,1,0,0,0,0,0,0,1,0,1,6
9140001,5,5,5,5,49,0,0,0,0,0,0,0,0,1,0,0,12
9140002,5,1,5,1,49,0,1,0,1,0,0,0,0,1,0,1,6
9140003,5,5,5,4,26,0,0,0,1,1,0,0,0,0,0,0,15
9140004,4,1,5,5,24,0,1,0,0,0,0,0,0,0,0,1,16
9150009,4,5,5,5,43,1,0,0,0,0,0,0,0,1,0,0,12
9160003,5,5,2,5,44,0,0,1,0,0,0,0,0,0,0,0,12
9160005,4,5,5,5,38,1,0,0,0,1,0,0,0,1,0,1,9
9164101,1,5,3,5,44,1,0,1,0,0,0,0,0,1,0,0,12
9170001,1,5,5,5,65,1,0,0,0,1,0,0,0,1,0,0,9
9170002,1,3,4,4,64,1,0,0,0,0,0,0,0,1,0,1,6
9170003,2,5,4,5,38,1,0,1,0,0,0,0,0,1,0,1,12
9170005,3,2,5,5,34,0,1,0,0,0,0,0,0,1,0,0,15
9170006,5,5,5,5,32,0,0,0,0,0,0,0,0,1,0,1,12
9174101,5,5,5,5,30,0,0,0,0,0,0,0,0,1,0,0,9
9180002,5,5,5,5,74,0,0,0,0,0,0,0,0,0,0,1,6
9180003,5,5,5,5,44,0,0,0,0,0,0,0,0,1,0,1,12
9180005,5,4,5,5,40,0,1,0,0,0,0,0,0,1,0,1,12
9180006,2,5,5,5,36,1,0,0,0,0,0,0,0,0,0,0,12
9183106,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,0,9
9183203,5,1,5,1,39,0,1,0,1,0,0,0,0,1,0,0,12
9190001,0,5,5,2,70,1,0,0,1,0,0,0,0,0,0,1,6
9190004,4,1,2,5,35,0,1,1,0,0,0,0,0,1,0,0,12
9190005,1,4,4,3,32,1,0,0,1,0,0,0,0,0,0,0,12
9200001,4,5,5,5,53,1,0,0,0,0,0,0,0,1,0,0,12
9200002,4,5,5,5,52,1,0,0,0,0,0,0,0,1,0,1,12
9210001,5,5,4,5,57,0,0,1,0,0,0,0,0,1,0,1,6
9210003,5,1,5,5,30,0,1,0,0,0,0,0,0,0,0,0,9
9210004,1,5,5,1,27,1,0,0,1,0,0,0,0,1,0,1,12
9210006,5,5,5,4,23,0,0,0,1,0,0,0,0,0,0,0,9
9214101,2,5,4,1,34,1,0,0,1,0,0,0,0,1,0,0,9
9220001,3,5,5,5,50,1,0,0,0,0,0,0,0,1,0,0,9
9220002,4,5,5,5,49,1,0,0,0,0,0,0,0,1,0,1,9
9220003,4,5,5,5,25,1,0,0,0,1,0,0,0,0,0,0,12
9230001,5,5,5,3,53,0,0,0,1,0,0,0,0,1,0,0,16
9230002,4,1,4,5,54,0,1,1,0,0,0,0,0,1,0,1,15
9230004,2,4,2,3,26,1,0,1,0,1,0,0,0,0,0,1,16
9230005,4,5,3,4,24,1,0,1,0,1,0,0,0,0,0,0,15
9230006,4,5,5,3,22,1,0,0,1,1,0,0,0,0,0,1,16
9240002,1,1,5,4,46,0,0,0,1,0,0,0,0,1,0,1,12
9260004,5,5,2,1,48,0,0,0,1,0,0,0,0,1,0,1,12
9280004,5,5,5,5,27,0,0,0,0,0,0,0,0,0,0,1,9
9290001,5,5,5,5,75,0,0,0,0,0,0,0,0,0,0,1,12
9290002,2,5,4,5,40,1,0,1,0,0,0,0,0,1,0,0,12
9290004,1,1,4,4,33,0,0,0,0,0,0,0,0,0,0,0,12
9294102,5,5,4,4,37,0,0,0,0,0,0,0,0,1,0,1,12
9300001,5,1,5,5,58,0,1,0,0,0,0,0,0,0,0,1,6
9300003,5,1,5,5,36,0,1,0,0,0,0,0,0,1,0,0,9
9300005,2,4,5,5,27,1,0,0,0,0,0,0,0,0,0,0,9
9304101,5,1,5,5,39,0,1,0,0,0,0,0,0,1,0,0,16
10030002,5,5,4,5,34,0,0,1,0,0,0,0,0,1,0,1,6
10050003,5,3,5,3,47,0,1,0,1,0,0,0,0,1,0,0,9
10050005,1,1,4,5,39,0,0,1,0,0,0,0,0,1,0,0,16
10050006,1,2,4,5,36,1,0,1,0,0,0,0,0,1,0,1,6
10052102,1,1,5,5,43,0,0,0,0,0,0,0,0,1,0,1,12
10053203,1,5,5,5,36,1,0,0,0,0,0,0,0,1,0,0,6
10060002,4,1,5,5,54,0,1,0,0,0,0,0,0,0,0,1,6
10060004,3,1,5,5,31,0,1,0,0,0,0,0,0,1,0,0,9
10060005,3,4,2,5,30,1,0,1,0,1,0,0,0,0,0,1,15
10060006,4,3,3,1,24,0,1,0,1,1,0,0,0,0,0,0,15
10060007,1,1,5,4,35,0,0,0,1,0,0,0,0,1,0,0,12
10060008,5,5,5,3,29,0,0,0,1,0,0,0,0,1,0,1,12
10064102,3,5,2,3,30,1,0,1,0,0,0,0,0,1,0,1,12
10070001,1,3,1,5,50,1,0,1,0,0,0,0,0,1,0,0,9
10070002,3,5,5,3,55,1,0,0,1,0,0,0,0,1,0,1,6
10070004,4,5,5,5,23,1,0,0,0,1,0,0,0,0,0,1,9
10080002,5,1,5,5,69,0,1,0,0,0,0,0,1,0,0,1,6
10080005,5,5,5,5,23,0,0,0,0,0,0,0,0,0,0,0,9
10100001,5,5,5,5,78,0,0,0,0,0,0,1,1,0,0,0,9
10100003,5,5,5,5,44,0,0,0,0,0,0,0,0,0,0,0,9
10120002,1,5,5,5,52,1,0,0,0,0,0,0,0,1,0,1,6
10120007,5,5,5,5,25,0,0,0,0,0,0,0,0,0,1,1,9
10140002,5,1,2,5,45,0,1,1,0,0,0,0,0,1,0,0,12
10140003,5,1,4,5,39,0,1,1,0,0,0,0,0,1,0,1,6
10150001,2,3,4,2,51,1,0,0,1,0,0,0,0,1,0,1,6
10150004,2,5,4,5,27,1,0,1,0,0,0,0,0,0,0,0,12
10150005,1,1,1,2,23,0,0,1,0,1,0,0,0,0,0,1,12
10150006,5,1,5,5,52,0,1,0,0,0,0,0,0,1,0,0,6
10170003,5,4,5,5,34,0,1,0,0,0,0,0,0,1,0,0,9
10174102,3,5,4,1,31,1,0,0,1,0,0,0,0,1,0,1,12
10180004,1,5,4,5,52,1,0,1,0,0,0,0,0,1,0,1,6
10180005,5,5,5,5,28,0,0,0,0,1,0,0,0,1,0,0,12
10180007,5,5,2,4,28,0,0,1,0,0,0,0,0,1,0,1,12
10200002,5,5,5,5,38,0,0,0,0,0,0,0,0,1,0,0,6
10200004,5,5,5,5,34,0,0,0,0,0,0,0,0,1,0,1,9
10210001,1,1,5,5,63,0,0,0,0,0,0,0,0,0,0,1,6
10210002,2,3,5,3,40,1,0,0,1,0,0,0,0,1,0,0,6
10210006,2,5,5,5,30,1,0,0,0,0,0,0,0,0,0,1,9
10210007,5,4,5,5,38,0,1,0,0,0,0,0,0,1,0,1,6
10240003,5,3,5,5,33,0,1,0,0,0,0,0,0,0,0,1,12
10250001,1,3,2,5,59,1,0,1,0,0,0,0,0,1,0,0,9
10250005,5,5,5,5,31,0,0,0,0,0,0,0,0,1,0,0,9
10251104,5,5,5,5,31,0,0,0,0,0,0,0,0,1,0,1,12
10260010,5,5,5,5,49,0,0,0,0,0,0,0,0,1,0,0,9
10270001,5,5,5,4,54,0,0,0,1,0,0,0,0,1,0,0,6
10270002,1,5,2,5,54,1,0,1,0,0,0,0,0,1,0,1,6
10270004,1,4,4,5,29,1,0,1,0,1,0,0,0,1,0,0,6
10270011,5,5,5,5,28,0,0,0,0,0,0,0,0,1,0,1,12
10280002,1,4,1,5,44,1,0,1,0,0,0,0,0,1,0,0,9
10280003,5,1,5,4,35,0,1,0,1,0,0,0,0,1,0,1,9
10290001,3,1,4,4,50,0,1,0,0,0,0,0,0,1,0,0,9
10290002,4,4,3,2,47,0,0,0,1,0,0,0,0,1,0,1,9
10300004,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,1,9
10410002,4,4,5,5,60,0,0,0,0,0,0,0,0,0,0,1,6
10410006,4,5,5,5,28,1,0,0,0,0,0,0,0,1,0,1,6
10430002,1,5,5,5,69,1,0,0,0,0,0,0,1,0,0,1,6
10430004,5,5,1,5,45,0,0,1,0,0,0,0,0,1,0,0,6
10430005,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,0,9
10430008,1,4,3,4,30,1,0,1,0,0,0,0,0,1,0,0,6
10433102,4,5,5,5,49,1,0,0,0,0,0,0,0,1,0,1,6
10434102,1,5,5,5,28,1,0,0,0,0,0,0,0,1,0,1,6
10434302,4,4,2,4,34,0,0,1,0,0,0,0,0,1,0,1,12
10440001,2,4,3,5,50,1,0,1,0,0,0,0,0,1,0,0,9
10440002,5,1,5,5,49,0,1,0,0,0,0,0,0,1,0,1,9
10440004,4,5,5,4,27,1,0,0,1,0,0,0,0,1,0,1,6
10440005,3,1,5,5,26,0,1,0,0,0,0,0,0,0,0,0,9
10440007,4,5,4,2,23,1,0,0,1,0,0,0,0,0,0,0,12
10440008,3,5,4,4,22,1,0,0,0,0,0,0,0,0,0,1,15
10450003,5,5,4,1,31,0,0,0,1,0,0,0,0,1,0,0,12
10450005,5,1,5,5,29,0,1,0,0,0,0,0,0,1,0,1,6
10460002,5,1,5,5,62,0,1,0,0,0,0,0,0,0,0,1,6
10460005,4,5,5,4,32,1,0,0,1,0,0,0,0,1,0,1,9
10460009,4,5,5,5,29,1,0,0,0,0,0,0,0,1,0,1,12
10462102,4,4,5,5,35,0,0,0,0,1,0,0,0,1,0,1,9
11010001,4,5,5,5,53,1,0,0,0,0,0,0,0,1,0,0,12
11010002,5,5,5,5,54,0,0,0,0,0,0,0,0,1,0,1,12
11010003,1,1,5,5,30,0,0,0,0,1,0,0,0,0,0,1,16
11020001,1,5,1,5,73,1,0,1,0,0,0,0,1,0,0,0,6
11020003,1,2,5,5,46,1,0,0,0,0,0,0,0,1,0,0,16
11023102,5,5,5,4,38,0,0,0,1,0,0,0,0,1,0,1,15
11030002,5,5,5,5,75,0,0,0,0,0,0,0,0,0,0,1,6
11030003,4,4,5,5,40,0,0,0,0,0,0,0,0,1,0,0,12
11034102,1,4,2,2,31,1,0,0,0,0,0,0,0,1,0,1,12
11040002,3,1,2,5,75,0,1,1,0,0,0,1,1,0,0,1,6
11040003,4,5,5,5,45,1,0,0,0,0,0,0,0,1,0,1,16
11040004,5,5,4,5,42,0,0,1,0,0,0,0,0,1,0,0,16
11040005,5,1,5,1,30,0,1,0,1,0,0,0,0,0,1,1,6
11040006,5,5,5,5,39,0,0,0,0,0,0,0,0,1,0,1,16
11043103,1,1,3,4,35,0,0,1,0,0,0,0,0,1,0,0,16
11044102,1,2,5,5,42,1,0,0,0,0,0,0,0,1,0,1,16
11050001,2,1,5,5,51,0,1,0,0,0,0,0,0,0,0,0,12
11050004,4,1,5,4,23,0,1,0,1,1,0,0,0,0,0,1,12
11060002,4,4,5,5,56,0,0,0,0,0,0,0,0,0,0,1,6
11060003,2,4,5,2,32,1,0,0,1,0,0,0,0,0,0,0,12
11060004,3,5,5,5,27,1,0,0,0,0,0,0,0,0,0,0,12
11060006,1,5,5,5,22,1,0,0,0,0,0,0,0,0,0,0,9
11070001,2,3,3,3,83,1,0,0,0,0,0,0,0,1,0,0,12
11080001,4,5,3,4,57,1,0,1,0,0,0,0,0,1,0,0,6
11080002,5,5,5,3,54,0,0,0,1,0,0,0,0,1,0,1,6
11090002,3,2,5,5,24,0,1,0,0,1,0,0,0,0,0,0,15
11100001,5,5,5,5,72,0,0,0,0,0,0,0,0,1,0,0,12
11100002,4,5,5,5,60,1,0,0,0,0,0,0,0,1,0,1,12
11100004,5,1,5,5,33,0,1,0,0,0,0,0,0,0,0,0,12
11100005,1,5,5,5,31,1,0,0,0,0,0,0,0,0,0,0,15
11110001,1,4,4,5,46,1,0,1,0,0,0,0,0,1,0,0,12
11110002,2,5,5,5,49,1,0,0,0,0,0,0,0,1,0,1,12
11110003,4,2,5,5,26,0,1,0,0,1,0,0,0,0,0,1,15
11120001,2,5,5,5,45,1,0,0,0,0,0,0,0,1,0,0,12
11120002,4,5,5,2,43,1,0,0,1,0,0,0,0,1,0,1,9
11120004,4,5,2,5,23,1,0,1,0,1,0,0,0,0,0,0,12
11130001,5,4,2,5,64,0,1,1,0,0,0,1,1,0,0,0,6
11130003,5,3,5,2,44,0,1,0,1,0,0,0,0,1,0,1,6
11134101,5,5,5,4,46,0,0,0,1,0,0,0,0,1,0,0,12
11140003,2,3,4,3,30,1,0,0,1,1,0,0,0,1,0,1,6
11140004,1,4,5,5,36,1,0,0,0,0,0,0,0,1,0,0,12
11150003,5,4,5,5,47,0,1,0,0,0,0,0,0,1,0,0,12
11150004,5,5,5,4,37,0,0,0,1,0,0,0,0,1,0,0,6
11150009,2,1,5,5,32,0,1,0,0,0,0,0,0,1,0,1,12
11151202,4,5,2,5,45,1,0,1,0,0,0,0,0,1,0,1,9
11160002,1,5,5,5,74,1,0,0,0,0,0,0,1,0,0,1,6
11160003,4,4,5,5,33,0,0,0,0,0,0,0,0,0,0,0,12
11170001,4,5,5,5,66,1,0,0,0,0,0,0,0,1,0,0,12
11170002,1,5,5,5,58,1,0,0,0,0,0,0,0,1,0,1,6
11170003,1,1,5,5,39,0,0,0,0,0,0,0,0,1,0,0,12
11170005,3,4,5,5,35,1,0,0,0,0,0,0,0,1,0,0,12
11170006,1,5,5,5,33,1,0,0,0,0,0,0,0,1,0,1,12
11170007,2,4,5,1,25,1,0,0,1,1,0,0,0,0,0,1,15
11173102,5,1,5,5,35,0,1,0,0,0,0,0,0,1,0,1,12
11174201,1,4,5,5,35,1,0,0,0,0,0,0,0,1,0,0,15
11210003,5,4,5,5,38,0,1,0,0,0,0,0,0,1,0,1,9
11220001,5,5,5,5,46,0,0,0,0,0,0,0,0,1,0,0,9
11234102,4,5,2,5,26,1,0,1,0,0,0,0,0,1,0,1,12
11240002,5,5,5,5,74,0,0,0,0,0,0,1,0,1,0,1,6
11250001,1,5,5,5,65,1,0,0,0,0,0,0,0,1,0,0,6
11250002,5,5,5,5,62,0,0,0,0,0,0,0,0,1,0,1,6
11250005,2,1,5,5,30,0,1,0,0,1,0,0,0,0,0,1,16
11260005,3,4,4,5,45,1,0,1,0,0,0,0,0,1,0,1,16
11260008,4,5,5,5,35,1,0,0,0,1,0,0,1,0,0,1,12
11263204,5,5,4,5,47,0,0,1,0,0,0,0,0,1,0,0,6
11270002,5,1,5,5,56,0,1,0,0,0,0,0,0,0,0,1,9
11270004,1,5,2,3,31,1,0,1,0,0,0,0,0,0,0,0,15
11274101,1,3,3,3,38,1,0,0,0,0,0,0,0,1,0,0,15
12010001,4,5,5,5,47,1,0,0,0,0,0,0,0,1,0,0,12
12010002,1,3,4,3,46,1,0,0,1,1,0,0,0,1,0,1,12
12010003,1,5,2,5,22,1,0,1,0,1,0,0,0,0,0,0,16
12030001,1,5,4,5,53,1,0,1,0,0,0,0,0,1,0,0,16
12040002,4,5,5,5,54,1,0,0,0,0,0,0,1,0,0,1,9
12040003,5,1,5,5,35,0,1,0,0,0,0,0,0,1,0,0,12
12040004,5,5,5,5,30,0,0,0,0,1,0,0,0,1,0,1,16
12044102,4,1,5,5,34,0,1,0,0,1,0,0,0,1,0,1,12
12044302,4,5,2,1,24,1,0,0,1,1,0,0,0,1,0,1,12
12060002,5,3,5,2,49,0,1,0,1,1,0,0,0,1,0,1,6
12063107,2,5,5,5,37,1,0,0,0,0,0,0,0,1,0,0,12
12070001,4,4,2,5,54,0,0,1,0,0,0,0,0,1,0,0,9
12070002,4,5,3,5,54,1,0,1,0,1,0,0,0,1,0,1,9
12070003,2,2,3,2,33,0,0,0,1,1,0,0,0,1,0,1,15
12070004,1,4,2,4,31,1,0,1,0,1,0,0,0,1,0,1,16
12074101,1,3,5,5,37,1,0,0,0,0,0,0,0,1,0,0,15
12074201,1,1,5,5,34,0,0,0,0,0,0,0,0,1,0,0,15
12090002,2,4,2,2,48,1,0,0,0,0,0,0,0,1,0,1,9
12090003,4,4,5,4,28,0,0,0,1,0,0,0,0,0,0,0,15
12110001,5,1,5,5,57,0,1,0,0,0,0,0,0,1,0,0,9
12110003,3,4,5,5,27,1,0,0,0,1,0,0,0,0,0,0,12
12110004,1,5,5,5,25,1,0,0,0,0,0,0,0,0,0,0,12
12110005,4,4,5,5,23,0,0,0,0,1,0,0,0,0,0,0,12
12120001,1,5,5,5,64,1,0,0,0,0,0,0,0,1,0,0,9
12120002,5,1,5,4,56,0,1,0,1,1,0,0,0,1,0,1,6
12120003,4,4,5,5,34,0,0,0,0,0,0,0,0,1,0,1,15
12120004,1,1,4,5,30,0,0,1,0,0,0,0,0,0,0,0,12
12124101,1,1,5,5,35,0,0,0,0,0,0,0,0,1,0,0,12
12140004,4,5,5,5,43,1,0,0,0,1,0,0,0,1,0,1,6
12140007,3,5,4,5,32,1,0,1,0,0,0,0,0,0,0,0,12
12143202,2,5,4,3,42,1,0,0,1,0,0,0,0,1,0,0,9
12143302,5,5,4,5,39,0,0,1,0,1,0,0,0,1,0,1,12
12143401,1,4,4,5,40,1,0,1,0,0,0,0,0,1,0,0,9
12170001,4,5,5,5,53,1,0,0,0,0,0,0,0,1,0,0,6
12170002,1,1,5,2,48,0,0,0,1,0,0,0,0,1,0,1,6
12170003,5,1,5,5,28,0,1,0,0,0,0,0,0,0,0,1,12
12170004,4,5,5,5,27,1,0,0,0,0,0,0,0,0,0,1,12
12180005,1,5,4,2,29,1,0,0,1,0,0,0,0,0,0,0,16
12180006,4,4,5,5,34,0,0,0,0,1,0,0,0,1,0,1,16
12190001,1,4,5,5,60,1,0,0,0,0,0,1,0,1,0,0,9
12190002,2,1,3,1,56,0,1,0,1,0,1,0,0,1,0,1,6
12190004,5,5,5,5,37,0,0,0,0,0,0,0,0,1,0,1,9
12190010,4,5,5,5,23,1,0,0,0,1,0,0,0,0,0,0,9
12190011,2,4,3,5,21,1,0,1,0,1,0,0,0,0,0,0,9
12190012,5,1,5,5,47,0,1,0,0,0,0,0,0,1,0,0,12
12194101,2,4,4,2,39,1,0,0,1,0,0,0,0,1,0,0,12
13010001,1,1,1,5,47,0,0,1,0,0,0,0,0,1,0,0,6
13020001,2,5,5,5,56,1,0,0,0,0,0,0,0,1,0,0,6
13020002,5,5,3,5,49,0,0,1,0,1,0,0,0,1,0,1,6
13020003,4,5,5,5,31,1,0,0,0,1,0,0,0,0,0,0,12
13020004,5,5,5,5,29,0,0,0,0,0,0,0,0,1,0,0,12
13024102,5,5,5,5,27,0,0,0,0,0,0,0,0,1,0,1,12
13040001,3,1,5,5,44,0,1,0,0,0,0,0,0,1,0,0,12
13040002,4,2,5,5,40,0,1,0,0,0,0,0,0,1,0,1,6
13050002,5,5,5,5,55,0,0,0,0,0,0,0,1,0,0,1,6
13050003,5,4,3,5,37,0,1,1,0,0,0,0,0,1,0,0,12
13050004,5,0,5,4,34,0,1,0,1,0,0,0,0,1,0,1,12
13050005,2,5,5,5,31,1,0,0,0,0,0,0,0,1,0,0,9
13053102,5,4,5,2,38,0,1,0,1,1,0,0,0,1,0,1,12
13054101,5,5,5,4,35,0,0,0,1,0,0,0,0,1,0,0,9
13060001,2,5,5,5,50,1,0,0,0,0,0,0,0,1,0,0,12
13060002,4,5,5,5,45,1,0,0,0,0,0,0,0,1,0,1,12
13070001,3,5,5,5,58,1,0,0,0,0,0,0,0,1,0,0,9
13070002,5,4,5,4,63,0,1,0,1,1,0,0,0,1,0,1,6
13070004,5,4,5,5,36,0,1,0,0,0,0,0,0,0,0,1,16
13070005,1,3,4,3,32,1,0,0,1,0,0,0,0,0,0,0,12
13080001,5,2,2,5,60,0,1,1,0,0,1,0,0,1,0,0,6
13080002,1,5,5,5,56,1,0,0,0,1,0,0,0,1,0,1,6
13080004,4,4,2,5,33,0,0,1,0,1,0,0,0,1,0,1,12
13084101,5,1,5,5,38,0,1,0,0,0,0,0,0,1,0,0,12
13090001,1,5,5,5,50,1,0,0,0,0,0,0,0,1,0,0,6
13090002,5,5,5,2,53,0,0,0,1,0,0,0,0,1,0,1,6
